 SOUID,    DATE,   TG, Q_TG
102254,19531202,   60,    0
102254,19531203,   86,    0
102254,19531204,  115,    0
102254,19531205,   88,    0
102254,19531206,   66,    0
102254,19531207,   29,    0
102254,19531208,    3,    0
102254,19531209,   16,    0
102254,19531210,   55,    0
102254,19531211,   56,    0
102254,19531212,   48,    0
102254,19531213,   46,    0
102254,19531214,    5,    0
102254,19531215,   14,    0
102254,19531216,   12,    0
102254,19531217,    1,    0
102254,19531218,  -12,    0
102254,19531219,    1,    0
102254,19531220,   -4,    0
102254,19531221,    2,    0
102254,19531222,   -5,    0
102254,19531223,   11,    0
102254,19531224,   36,    0
102254,19531225,   21,    0
102254,19531226,   12,    0
102254,19531227,   44,    0
102254,19531228,   32,    0
102254,19531229,   12,    0
102254,19531230,   -6,    0
102254,19531231,  -17,    0
102254,19540101,  -42,    0
102254,19540102,  -38,    0
102254,19540103,   -6,    0
102254,19540104,  -15,    0
102254,19540105,  -74,    0
102254,19540106,  -99,    0
102254,19540107,  -75,    0
102254,19540108,  -40,    0
102254,19540109,   -4,    0
102254,19540110,  -25,    0
102254,19540111,  -41,    0
102254,19540112,   25,    0
102254,19540113,   24,    0
102254,19540114,   26,    0
102254,19540115,   50,    0
102254,19540116,   61,    0
102254,19540117,   29,    0
102254,19540118,   27,    0
102254,19540119,   33,    0
102254,19540120,   65,    0
102254,19540121,   21,    0
102254,19540122,   -4,    0
102254,19540123,  -58,    0
102254,19540124,  -64,    0
102254,19540125,  -60,    0
102254,19540126, -136,    0
102254,19540127, -112,    0
102254,19540128, -102,    0
102254,19540129,  -80,    0
102254,19540130, -122,    0
102254,19540131, -153,    0
102254,19540201, -142,    0
102254,19540202, -115,    0
102254,19540203,  -98,    0
102254,19540204,  -79,    0
102254,19540205,  -74,    0
102254,19540206,  -50,    0
102254,19540207,  -76,    0
102254,19540208,  -82,    0
102254,19540209,   -8,    0
102254,19540210,  -35,    0
102254,19540211,  -22,    0
102254,19540212,  -32,    0
102254,19540213,    5,    0
102254,19540214,   -6,    0
102254,19540215,   -1,    0
102254,19540216,  -52,    0
102254,19540217,  -87,    0
102254,19540218,  -64,    0
102254,19540219,  -69,    0
102254,19540220,  -88,    0
102254,19540221,  -89,    0
102254,19540222,  -80,    0
102254,19540223,  -61,    0
102254,19540224,  -12,    0
102254,19540225,   26,    0
102254,19540226,   34,    0
102254,19540227,   26,    0
102254,19540228,   25,    0
102254,19540301,   20,    0
102254,19540302,   17,    0
102254,19540303,   50,    0
102254,19540304,   46,    0
102254,19540305,   33,    0
102254,19540306,   24,    0
102254,19540307,   41,    0
102254,19540308,   43,    0
102254,19540309,   52,    0
102254,19540310,   45,    0
102254,19540311,   40,    0
102254,19540312,    2,    0
102254,19540313,   11,    0
102254,19540314,   16,    0
102254,19540315,   11,    0
102254,19540316,    5,    0
102254,19540317,    4,    0
102254,19540318,   14,    0
102254,19540319,    5,    0
102254,19540320,   44,    0
102254,19540321,   72,    0
102254,19540322,   79,    0
102254,19540323,   92,    0
102254,19540324,   77,    0
102254,19540325,   30,    0
102254,19540326,   62,    0
102254,19540327,   49,    0
102254,19540328,   51,    0
102254,19540329,   69,    0
102254,19540330,   79,    0
102254,19540331,   92,    0
102254,19540401,   62,    0
102254,19540402,   76,    0
102254,19540403,   96,    0
102254,19540404,  104,    0
102254,19540405,   74,    0
102254,19540406,   67,    0
102254,19540407,   45,    0
102254,19540408,   27,    0
102254,19540409,   33,    0
102254,19540410,   43,    0
102254,19540411,   42,    0
102254,19540412,   75,    0
102254,19540413,   71,    0
102254,19540414,   71,    0
102254,19540415,   49,    0
102254,19540416,   42,    0
102254,19540417,   48,    0
102254,19540418,   44,    0
102254,19540419,   47,    0
102254,19540420,   50,    0
102254,19540421,   75,    0
102254,19540422,   69,    0
102254,19540423,   71,    0
102254,19540424,  108,    0
102254,19540425,   90,    0
102254,19540426,   74,    0
102254,19540427,   70,    0
102254,19540428,   73,    0
102254,19540429,   80,    0
102254,19540430,  115,    0
102254,19540501,  128,    0
102254,19540502,  129,    0
102254,19540503,  106,    0
102254,19540504,   97,    0
102254,19540505,  108,    0
102254,19540506,  115,    0
102254,19540507,  112,    0
102254,19540508,  116,    0
102254,19540509,  169,    0
102254,19540510,  178,    0
102254,19540511,  172,    0
102254,19540512,  159,    0
102254,19540513,  108,    0
102254,19540514,   93,    0
102254,19540515,  123,    0
102254,19540516,  153,    0
102254,19540517,  156,    0
102254,19540518,  128,    0
102254,19540519,  101,    0
102254,19540520,   93,    0
102254,19540521,   92,    0
102254,19540522,  124,    0
102254,19540523,  141,    0
102254,19540524,  153,    0
102254,19540525,  178,    0
102254,19540526,  207,    0
102254,19540527,  209,    0
102254,19540528,  204,    0
102254,19540529,  204,    0
102254,19540530,  130,    0
102254,19540531,  136,    0
102254,19540601,  141,    0
102254,19540602,  159,    0
102254,19540603,  157,    0
102254,19540604,  184,    0
102254,19540605,  192,    0
102254,19540606,  175,    0
102254,19540607,  122,    0
102254,19540608,  177,    0
102254,19540609,  172,    0
102254,19540610,  168,    0
102254,19540611,  158,    0
102254,19540612,  176,    0
102254,19540613,  172,    0
102254,19540614,  159,    0
102254,19540615,  132,    0
102254,19540616,  174,    0
102254,19540617,  183,    0
102254,19540618,  213,    0
102254,19540619,  228,    0
102254,19540620,  259,    0
102254,19540621,  248,    0
102254,19540622,  180,    0
102254,19540623,  180,    0
102254,19540624,  169,    0
102254,19540625,  181,    0
102254,19540626,  168,    0
102254,19540627,  142,    0
102254,19540628,  140,    0
102254,19540629,  137,    0
102254,19540630,  142,    0
102254,19540701,  140,    0
102254,19540702,  155,    0
102254,19540703,  161,    0
102254,19540704,  169,    0
102254,19540705,  138,    0
102254,19540706,  133,    0
102254,19540707,  132,    0
102254,19540708,  134,    0
102254,19540709,  176,    0
102254,19540710,  168,    0
102254,19540711,  150,    0
102254,19540712,  148,    0
102254,19540713,  161,    0
102254,19540714,  160,    0
102254,19540715,  135,    0
102254,19540716,  134,    0
102254,19540717,  144,    0
102254,19540718,  154,    0
102254,19540719,  148,    0
102254,19540720,  160,    0
102254,19540721,  159,    0
102254,19540722,  142,    0
102254,19540723,  135,    0
102254,19540724,  151,    0
102254,19540725,  194,    0
102254,19540726,  168,    0
102254,19540727,  162,    0
102254,19540728,  150,    0
102254,19540729,  140,    0
102254,19540730,  151,    0
102254,19540731,  138,    0
102254,19540801,  150,    0
102254,19540802,  200,    0
102254,19540803,  225,    0
102254,19540804,  221,    0
102254,19540805,  207,    0
102254,19540806,  236,    0
102254,19540807,  170,    0
102254,19540808,  161,    0
102254,19540809,  167,    0
102254,19540810,  152,    0
102254,19540811,  138,    0
102254,19540812,  158,    0
102254,19540813,  166,    0
102254,19540814,  168,    0
102254,19540815,  152,    0
102254,19540816,  141,    0
102254,19540817,  137,    0
102254,19540818,  159,    0
102254,19540819,  156,    0
102254,19540820,  166,    0
102254,19540821,  149,    0
102254,19540822,  149,    0
102254,19540823,  134,    0
102254,19540824,  147,    0
102254,19540825,  154,    0
102254,19540826,  170,    0
102254,19540827,  170,    0
102254,19540828,  180,    0
102254,19540829,  157,    0
102254,19540830,  166,    0
102254,19540831,  182,    0
102254,19540901,  206,    0
102254,19540902,  218,    0
102254,19540903,  180,    0
102254,19540904,  198,    0
102254,19540905,  185,    0
102254,19540906,  180,    0
102254,19540907,  184,    0
102254,19540908,  166,    0
102254,19540909,  164,    0
102254,19540910,  184,    0
102254,19540911,  164,    0
102254,19540912,  136,    0
102254,19540913,  136,    0
102254,19540914,  135,    0
102254,19540915,  146,    0
102254,19540916,  158,    0
102254,19540917,  130,    0
102254,19540918,  133,    0
102254,19540919,  139,    0
102254,19540920,  125,    0
102254,19540921,   99,    0
102254,19540922,   95,    0
102254,19540923,  102,    0
102254,19540924,  106,    0
102254,19540925,  144,    0
102254,19540926,  113,    0
102254,19540927,   76,    0
102254,19540928,   79,    0
102254,19540929,   80,    0
102254,19540930,   63,    0
102254,19541001,   86,    0
102254,19541002,   88,    0
102254,19541003,  113,    0
102254,19541004,  114,    0
102254,19541005,  116,    0
102254,19541006,  106,    0
102254,19541007,   66,    0
102254,19541008,   79,    0
102254,19541009,   78,    0
102254,19541010,   76,    0
102254,19541011,   90,    0
102254,19541012,   90,    0
102254,19541013,  119,    0
102254,19541014,  112,    0
102254,19541015,  111,    0
102254,19541016,  142,    0
102254,19541017,  163,    0
102254,19541018,  160,    0
102254,19541019,  150,    0
102254,19541020,  118,    0
102254,19541021,  115,    0
102254,19541022,  119,    0
102254,19541023,   96,    0
102254,19541024,  140,    0
102254,19541025,   88,    0
102254,19541026,   54,    0
102254,19541027,   67,    0
102254,19541028,  115,    0
102254,19541029,  108,    0
102254,19541030,  114,    0
102254,19541031,   76,    0
102254,19541101,   68,    0
102254,19541102,   72,    0
102254,19541103,   74,    0
102254,19541104,   63,    0
102254,19541105,   42,    0
102254,19541106,   83,    0
102254,19541107,  107,    0
102254,19541108,   49,    0
102254,19541109,   70,    0
102254,19541110,   40,    0
102254,19541111,   56,    0
102254,19541112,  104,    0
102254,19541113,   38,    0
102254,19541114,   45,    0
102254,19541115,   39,    0
102254,19541116,    6,    0
102254,19541117,   20,    0
102254,19541118,   41,    0
102254,19541119,    4,    0
102254,19541120,  -15,    0
102254,19541121,  -14,    0
102254,19541122,  -12,    0
102254,19541123,  -21,    0
102254,19541124,   -7,    0
102254,19541125,    9,    0
102254,19541126,   48,    0
102254,19541127,   47,    0
102254,19541128,   52,    0
102254,19541129,   60,    0
102254,19541130,   68,    0
102254,19541201,   70,    0
102254,19541202,   59,    0
102254,19541203,   99,    0
102254,19541204,   82,    0
102254,19541205,   48,    0
102254,19541206,   31,    0
102254,19541207,    3,    0
102254,19541208,   -3,    0
102254,19541209,   31,    0
102254,19541210,   42,    0
102254,19541211,   32,    0
102254,19541212,   25,    0
102254,19541213,   20,    0
102254,19541214,   12,    0
102254,19541215,   48,    0
102254,19541216,   41,    0
102254,19541217,   11,    0
102254,19541218,   15,    0
102254,19541219,   44,    0
102254,19541220,   70,    0
102254,19541221,   39,    0
102254,19541222,   31,    0
102254,19541223,   27,    0
102254,19541224,   19,    0
102254,19541225,    8,    0
102254,19541226,   54,    0
102254,19541227,   76,    0
102254,19541228,   92,    0
102254,19541229,   64,    0
102254,19541230,   -1,    0
102254,19541231,    7,    0
102254,19550101,  -16,    0
102254,19550102,  -28,    0
102254,19550103,  -27,    0
102254,19550104,  -50,    0
102254,19550105,  -76,    0
102254,19550106,  -98,    0
102254,19550107,  -82,    0
102254,19550108,  -64,    0
102254,19550109,  -40,    0
102254,19550110,    1,    0
102254,19550111,   15,    0
102254,19550112,  -15,    0
102254,19550113,   -9,    0
102254,19550114,  -23,    0
102254,19550115,  -23,    0
102254,19550116,   25,    0
102254,19550117,  -20,    0
102254,19550118,  -16,    0
102254,19550119,    0,    0
102254,19550120,  -22,    0
102254,19550121,  -29,    0
102254,19550122,  -13,    0
102254,19550123,  -32,    0
102254,19550124,  -20,    0
102254,19550125,  -10,    0
102254,19550126,  -16,    0
102254,19550127,   -7,    0
102254,19550128,   11,    0
102254,19550129,   12,    0
102254,19550130,   36,    0
102254,19550131,   30,    0
102254,19550201,   20,    0
102254,19550202,    3,    0
102254,19550203,   24,    0
102254,19550204,   32,    0
102254,19550205,   24,    0
102254,19550206,   16,    0
102254,19550207,   13,    0
102254,19550208,   42,    0
102254,19550209,   25,    0
102254,19550210,    0,    0
102254,19550211,  -10,    0
102254,19550212,   -3,    0
102254,19550213,  -21,    0
102254,19550214,  -38,    0
102254,19550215,  -70,    0
102254,19550216,  -46,    0
102254,19550217,  -16,    0
102254,19550218,  -26,    0
102254,19550219,  -22,    0
102254,19550220,  -38,    0
102254,19550221,  -89,    0
102254,19550222, -130,    0
102254,19550223,  -77,    0
102254,19550224,  -52,    0
102254,19550225,  -76,    0
102254,19550226,  -72,    0
102254,19550227,  -66,    0
102254,19550228,  -82,    0
102254,19550301,  -46,    0
102254,19550302,  -72,    0
102254,19550303,  -56,    0
102254,19550304,   -4,    0
102254,19550305,    7,    0
102254,19550306,   -4,    0
102254,19550307,  -50,    0
102254,19550308,  -79,    0
102254,19550309,  -44,    0
102254,19550310,   -9,    0
102254,19550311,  -14,    0
102254,19550312,  -29,    0
102254,19550313,  -18,    0
102254,19550314,   16,    0
102254,19550315,   27,    0
102254,19550316,   24,    0
102254,19550317,   -8,    0
102254,19550318,  -54,    0
102254,19550319,  -56,    0
102254,19550320,   -9,    0
102254,19550321,   -9,    0
102254,19550322,   28,    0
102254,19550323,   58,    0
102254,19550324,  114,    0
102254,19550325,  104,    0
102254,19550326,  127,    0
102254,19550327,   53,    0
102254,19550328,   11,    0
102254,19550329,   14,    0
102254,19550330,   -5,    0
102254,19550331,   30,    0
102254,19550401,   33,    0
102254,19550402,   46,    0
102254,19550403,   76,    0
102254,19550404,   70,    0
102254,19550405,   72,    0
102254,19550406,   99,    0
102254,19550407,   88,    0
102254,19550408,   86,    0
102254,19550409,   37,    0
102254,19550410,   81,    0
102254,19550411,   71,    0
102254,19550412,   63,    0
102254,19550413,   78,    0
102254,19550414,   60,    0
102254,19550415,   46,    0
102254,19550416,   38,    0
102254,19550417,   59,    0
102254,19550418,   28,    0
102254,19550419,   46,    0
102254,19550420,   50,    0
102254,19550421,   33,    0
102254,19550422,   33,    0
102254,19550423,   75,    0
102254,19550424,   45,    0
102254,19550425,   44,    0
102254,19550426,   70,    0
102254,19550427,  116,    0
102254,19550428,  145,    0
102254,19550429,  193,    0
102254,19550430,  200,    0
102254,19550501,  176,    0
102254,19550502,  136,    0
102254,19550503,  110,    0
102254,19550504,  113,    0
102254,19550505,  104,    0
102254,19550506,  136,    0
102254,19550507,   98,    0
102254,19550508,  115,    0
102254,19550509,  168,    0
102254,19550510,  116,    0
102254,19550511,   61,    0
102254,19550512,   89,    0
102254,19550513,  133,    0
102254,19550514,  100,    0
102254,19550515,   77,    0
102254,19550516,   85,    0
102254,19550517,  120,    0
102254,19550518,  107,    0
102254,19550519,   72,    0
102254,19550520,   69,    0
102254,19550521,   58,    0
102254,19550522,   55,    0
102254,19550523,  104,    0
102254,19550524,  109,    0
102254,19550525,  113,    0
102254,19550526,  114,    0
